industry_category,id,name
半導體業,5299,杰力
觀光事業,5301,寶得利
觀光餐旅,5301,寶得利
半導體業,5302,太欣
電腦及週邊設備業,5304,鼎創達
電子工業,5305,敦南
半導體業,5305,敦南
其他,5306,桂盟
運動休閒,5306,桂盟
電子零組件業,5309,系統電
資訊服務業,5310,天剛
生技醫療業,5312,寶島科
半導體業,5314,世紀*
其他,5314,世紀*
光電業,5315,光聯
電子零組件業,5321,美而快
電子商務業,5321,美而快
數位雲端類,5321,美而快
建材營造,5324,士開
電子零組件業,5328,華容
電子零組件業,5340,建榮
半導體業,5344,立衛
電子零組件業,5345,天揚
其他,5345,馥鴻
半導體業,5347,世界
通信網路業,5348,正能量智能
運動休閒類,5348,正能量智能
電子零組件業,5349,先豐
半導體業,5351,鈺創
通信網路業,5353,台林
電子零組件業,5355,佳總
電腦及週邊設備業,5356,協益
觀光事業,5364,力麗店
觀光餐旅,5364,力麗店
光電業,5371,中光電
電子零組件業,5381,合正
其他電子類,5383,金利
電腦及週邊設備業,5386,青雲
通信網路業,5388,中磊
電子工業,5388,中磊
光電業,5392,能率
其他,5398,慕康生醫
資訊服務業,5403,中菲
資訊服務業,5410,國眾
半導體業,5425,台半
電腦及週邊設備業,5426,振發
光電業,5432,新門
綠能環保類,5432,新門
電子工業,5434,崇越
電子通路業,5434,崇越
電腦及週邊設備業,5438,東友
電子零組件業,5439,高技
光電業,5443,均豪
半導體業,5443,均豪
電腦及週邊設備業,5450,寶聯通
其他,5450,南良
其他電子類,5452,佶優
建材營造,5455,昇益
電子零組件業,5457,宣德
電子零組件業,5460,同協
電子零組件業,5464,霖宏
電腦及週邊設備業,5465,富驊
半導體業,5468,凱鈺
電子工業,5469,瀚宇博
電子零組件業,5469,瀚宇博
半導體業,5471,松翰
電子工業,5471,松翰
電腦及週邊設備業,5474,聰泰
電子零組件業,5475,德宏
文化創意業,5478,智冠
電子零組件業,5481,新華
其他,5481,新華
半導體業,5483,中美晶
光電業,5484,慧友
電子工業,5484,慧友
半導體業,5487,通泰
電子零組件業,5488,松普
其他電子類,5489,彩富
電腦及週邊設備業,5490,同亨
其他電子類,5493,三聯
電子零組件業,5498,凱崴
建材營造,5508,永信建
建材營造,5511,德昌
建材營造,5512,力麒
建材營造,5514,三豐
建材營造,5515,建國
建材營造,5516,雙喜
建材營造,5519,隆大
建材營造,5520,力泰
建材營造,5521,工信
建材營造,5522,遠雄
建材營造,5523,豐謙
建材營造,5525,順天
建材營造,5529,鉅陞
其他,5530,龍巖
建材營造,5531,鄉林
建材營造,5533,皇鼎
建材營造,5534,長虹
其他電子類,5536,聖暉*
鋼鐵工業,5538,東明-KY
建材營造,5543,桓鼎-KY
建材營造,5546,永固-KY
建材營造,5547,久舜
建材營造,5548,安倉
航運業,5601,台聯櫃
航運業,5603,陸海
航運業,5604,中連貨
其他,5604,中連
航運業,5607,遠雄港
航運業,5608,四維航
航運業,5609,中菲行
觀光事業,5701,劍湖山
觀光餐旅,5701,劍湖山
觀光事業,5703,亞都
觀光餐旅,5703,亞都
觀光事業,5704,老爺知
觀光餐旅,5704,老爺知
觀光事業,5706,鳳凰
觀光餐旅,5706,鳳凰
金融業,5820,日盛金
金融保險,5854,合庫
金融業,5859,遠壽
金融業,5863,瑞興銀
金融業,5864,致和證
其他,5871,中租-KY
金融保險,5876,上海商銀
金融業,5878,台名
金融保險,5880,合庫金
貿易百貨,5902,德記
居家生活類,5902,德記
貿易百貨,5903,全家
居家生活類,5903,全家
貿易百貨,5904,寶雅
居家生活類,5904,寶雅
貿易百貨,5905,南仁湖
觀光餐旅,5905,南仁湖
貿易百貨,5906,台南-KY
貿易百貨,5907,大洋-KY
金融保險,6004,元京證
金融保險,6005,群益證
金融保險,6012,金鼎證
金融業,6015,宏遠證
金融業,6016,康和證
金融業,6020,大展證
金融業,6021,美好證
金融業,6023,元大期
金融保險,6024,群益期
金融業,6026,福邦證
金融業,6027,德信
金融業,6028,公勝保經
金融業,6035,悠遊卡
文化創意業,6101,寬魚國際
半導體業,6103,合邦
半導體業,6104,創惟
電子工業,6108,競國
電子零組件業,6108,競國
通信網路業,6109,亞元
文化創意業,6111,大宇資
資訊服務業,6112,邁達特
電子工業,6112,邁達特
電子通路業,6113,亞矽
電子零組件業,6114,久威
電子工業,6115,鎰勝
電子零組件業,6115,鎰勝
光電業,6116,彩晶
電子工業,6116,彩晶
電子工業,6117,迎廣
電腦及週邊設備業,6117,迎廣
電子通路業,6118,建達
電子工業,6119,大傳
電子通路業,6119,大傳
光電業,6120,達運
電子工業,6120,達運
電腦及週邊設備業,6121,新普
電機機械,6122,擎邦
電腦及週邊設備業,6123,上奇
資訊服務業,6123,上奇
電子零組件業,6124,業強
光電業,6125,廣運
電子零組件業,6126,信音
電子零組件業,6127,九豪
電子工業,6128,上福
電腦及週邊設備業,6128,上福
半導體業,6129,普誠
生技醫療業,6130,上亞科技
光電業,6131,鈞泰
電子工業,6131,鈞泰
電子工業,6133,金橋
電子零組件業,6133,金橋
電子零組件業,6134,萬旭
通信網路業,6136,富爾特
電子工業,6136,富爾特
半導體業,6138,茂達
其他電子業,6139,亞翔
電子工業,6139,亞翔
資訊服務業,6140,訊達
電子工業,6141,柏承
電子零組件業,6141,柏承
通信網路業,6142,友勁
電子工業,6142,友勁
通信網路業,6143,振曜
文化創意業,6144,得利影
電子通路業,6145,勁永
電子工業,6145,勁永
其他電子類,6146,耕興
半導體業,6147,頎邦
資訊服務業,6148,驊宏資
電腦及週邊設備業,6150,撼訊
其他電子類,6151,晉倫
通信網路業,6152,百一
電子工業,6152,百一
電子工業,6153,嘉聯益
電子零組件業,6153,嘉聯益
電子通路業,6154,順發
電子工業,6155,鈞寶
電子零組件業,6155,鈞寶
電子零組件業,6156,松上
電子零組件業,6158,禾昌
電腦及週邊設備業,6160,欣技
電腦及週邊設備業,6161,捷波
通信網路業,6163,華電網
光電業,6164,華興
電子工業,6164,華興
電子零組件業,6165,浪凡
電子工業,6165,浪凡
其他,6165,浪凡
數位雲端,6165,浪凡
電子工業,6166,凌華
電腦及週邊設備業,6166,凌華
光電業,6167,久正
光電業,6168,宏齊
電子工業,6168,宏齊
文化創意業,6169,昱泉
通信網路業,6170,統振
建材營造,6171,大城地產
電子工業,6172,互億
電腦及週邊設備業,6172,互億
電子零組件業,6173,信昌電
電子零組件業,6174,安碁
電子零組件業,6175,立敦
光電業,6176,瑞儀
電子工業,6176,瑞儀
建材營造,6177,達麗
其他,6179,亞通
文化創意業,6180,橘子
半導體業,6182,合晶
資訊服務業,6183,關貿
電子工業,6183,關貿
其他,6184,大豐電
電子零組件業,6185,幃翔
建材營造,6186,新潤
其他電子類,6187,萬潤
半導體業,6187,萬潤
電腦及週邊設備業,6188,廣明
電子工業,6189,豐藝
電子通路業,6189,豐藝
通信網路業,6190,萬泰科
電子工業,6191,精成科
電子零組件業,6191,精成科
電子工業,6192,巨路
其他電子業,6192,巨路
電子零組件業,6194,育富
貿易百貨,6195,詩肯
居家生活類,6195,詩肯
電子工業,6196,帆宣
其他電子業,6196,帆宣
電子工業,6197,佳必琪
電子零組件業,6197,佳必琪
半導體業,6198,瑞築
建材營造,6198,瑞築
其他,6199,天品
上櫃指數股票型基金(ETF),6201,元大富櫃50
其他電子業,6201,亞弘電
電子工業,6201,亞弘電
上櫃ETF,6201,元大富櫃50
半導體業,6202,盛群
電子工業,6202,盛群
電子零組件業,6203,海韻電
ETF,6203,元大MSCI台灣
電子零組件業,6204,艾華
ETF,6204,永豐臺灣加權
電子工業,6205,詮欣
電子零組件業,6205,詮欣
ETF,6205,富邦上証
電子工業,6206,飛捷
電腦及週邊設備業,6206,飛捷
ETF,6206,元大上證50
電子零組件業,6207,雷科
ETF,6207,復華滬深
電子零組件業,6208,日揚
半導體業,6208,日揚
ETF,6208,富邦台50
光電業,6209,今國光
電子工業,6209,今國光
電子零組件業,6210,慶生
建材營造,6212,理銘
電子工業,6213,聯茂
電子零組件業,6213,聯茂
電子工業,6214,精誠
資訊服務業,6214,精誠
其他電子業,6215,和椿
電子工業,6215,和椿
電子工業,6216,居易
通信網路業,6216,居易
電子零組件業,6217,中探針
通信網路業,6218,豪勉
建材營造,6219,富旺
電子零組件業,6220,岳豐
資訊服務業,6221,晉泰
光電業,6222,立軒
半導體業,6223,旺矽
電子工業,6224,聚鼎
電子零組件業,6224,聚鼎
光電業,6225,天瀚
電子工業,6225,天瀚
電子工業,6226,光鼎
光電業,6226,光鼎
電子通路業,6227,茂綸
電腦及週邊設備業,6228,全譜
半導體業,6229,研通
電子工業,6230,尼得科超眾
電腦及週邊設備業,6230,尼得科超眾
資訊服務業,6231,系微
半導體業,6233,旺玖
光電業,6234,高僑
電腦及週邊設備業,6235,華孚
電子工業,6235,華孚
其他,6236,中湛
半導體業,6237,驊訊
其他電子類,6238,勝麗
電子工業,6239,力成
半導體業,6239,力成
其他,6240,松崗
資訊服務業,6240,松崗
通信網路業,6241,易通展
生技醫療業,6242,立康
電子工業,6243,迅杰
半導體業,6243,迅杰
光電業,6244,茂迪
通信網路業,6245,立端
光電業,6246,臺龍
其他電子類,6247,淇譽電
鋼鐵工業,6248,沛波
電子工業,6251,定穎
電子零組件業,6251,定穎
光電業,6255,奈普
電子工業,6255,奈普
半導體業,6257,矽格
電子工業,6257,矽格
電子零組件業,6259,百徽
半導體業,6261,久元
通信網路業,6263,普萊德
建材營造,6264,富裔
電子通路業,6265,方土昶
電子零組件業,6266,泰詠
電子零組件業,6269,台郡
電子工業,6269,台郡
電子通路業,6270,倍微
半導體業,6271,同欣電
電子工業,6271,同欣電
電子零組件業,6272,驊陞
電子零組件業,6274,台燿
其他電子類,6275,元山
電子零組件業,6275,元山
電腦及週邊設備業,6276,安鈦克
電腦及週邊設備業,6277,宏正
電子工業,6277,宏正
電子工業,6278,台表科
光電業,6278,台表科
電子零組件業,6279,胡連
電子工業,6280,崇貿
電子通路業,6281,全國電
電子工業,6281,全國電
電子零組件業,6282,康舒
電子工業,6282,康舒
電子工業,6283,淳安
其他電子業,6283,淳安
電子零組件業,6284,佳邦
電子工業,6285,啟碁
通信網路業,6285,啟碁
半導體業,6286,立錡
電子工業,6286,立錡
半導體業,6287,元隆
汽車工業,6288,聯嘉
光電業,6289,華上
電子工業,6289,華上
電子零組件業,6290,良維
半導體業,6291,沛亨
電子零組件業,6292,迅德
文化創意業,6294,智基
通信網路業,6403,群登
資訊服務業,6404,通訊-KY
光電業,6405,悅城
電子工業,6405,悅城
電子零組件業,6407,相互
其他電子業,6409,旭隼
電子工業,6409,旭隼
半導體業,6411,晶焱
電子工業,6412,群電
電子零組件業,6412,群電
電子工業,6414,樺漢
電腦及週邊設備業,6414,樺漢
半導體業,6415,矽力*-KY
電子工業,6415,矽力*-KY
通信網路業,6416,瑞祺電通
電子工業,6416,瑞祺電通
通信網路業,6417,韋僑
電子零組件業,6418,詠昇
光電業,6419,京晨科
電子工業,6422,君耀-KY
電子零組件業,6422,君耀-KY
創新版股票,6423,億而得-創
半導體業,6423,億而得-創
電子工業,6423,億而得-創
創新板股票,6423,億而得-創
電機機械,6425,易發
通信網路業,6426,統新
電子工業,6426,統新
文化創意業,6428,台灣淘米
電子工業,6431,光麗-KY
光電業,6431,光麗-KY
化學生技醫療,6431,光麗-KY
生技醫療業,6431,光麗-KY
電子零組件業,6432,今展科
光電業,6434,達輝光電
半導體業,6435,大中
其他電子類,6438,迅得
其他電子業,6438,迅得
電子工業,6438,迅得
電腦及週邊設備業,6441,廣錠
通信網路業,6442,光聖
電子工業,6442,光聖
電子工業,6443,元晶
光電業,6443,元晶
化學生技醫療,6446,藥華藥
生技醫療業,6446,藥華藥
電子工業,6449,鈺邦
電子零組件業,6449,鈺邦
半導體業,6451,訊芯-KY
電子工業,6451,訊芯-KY
化學生技醫療,6452,康友-KY
生技醫療業,6452,康友-KY
光電業,6456,GIS-KY
電子工業,6456,GIS-KY
半導體業,6457,紘康
生技醫療業,6461,益得
半導體業,6462,神盾
其他,6464,台數科
通信網路業,6465,威潤
生技醫療業,6467,泰合
生技醫療業,6469,大樹
通信網路業,6470,宇智
生技醫療業,6472,保瑞
化學生技醫療,6472,保瑞
數位雲端,6473,美賣*
電子通路業,6474,華豫寧
電子工業,6477,安集
光電業,6477,安集
文化創意業,6482,弘煜科
生技醫療業,6483,原創生醫
半導體業,6485,點序
通信網路業,6486,互動
半導體業,6488,環球晶
生技醫療業,6491,晶碩
化學生技醫療,6491,晶碩
生技醫療業,6492,生華科
生技醫療業,6493,雷虎生
半導體業,6494,九齊
化學工業,6495,納諾*-KY
生技醫療業,6496,科懋
生技醫療業,6497,亞獅康-KY
光電業,6498,久禾光
生技醫療業,6499,益安
其他,6504,南六
油電燃氣業,6505,台塑化
化學工業,6506,雙邦
紡織纖維,6506,雙邦
農業科技業,6508,惠光
化學工業,6509,聚和
半導體業,6510,精測
其他電子類,6512,啟發電
通信網路業,6514,芮特-KY
半導體業,6515,穎崴
電子工業,6515,穎崴
資訊服務業,6516,勤崴國際
光電業,6517,保勝光學
生技醫療業,6518,康科特
生技醫療業,6523,達爾膚
半導體業,6525,捷敏-KY
電子工業,6525,捷敏-KY
電子工業,6526,達發
半導體業,6526,達發
生技醫療業,6527,明達醫
通信網路業,6530,創威
電子工業,6531,愛普*
半導體業,6531,愛普*
半導體業,6532,瑞耘
半導體業,6533,晶心科
電子工業,6533,晶心科
創新版股票,6534,正瀚-創
創新板股票,6534,正瀚-創
化學生技醫療,6534,正瀚-創
生技醫療業,6534,正瀚-創
生技醫療業,6535,順藥
資訊服務業,6536,碩豐
電子零組件業,6538,倉和
生技醫療業,6539,麗彤
化學生技醫療,6541,泰福-KY
生技醫療業,6541,泰福-KY
文化創意業,6542,隆中
生技醫療業,6543,普惠醫工
通信網路業,6546,正基
生技醫療業,6547,高端疫苗
半導體業,6548,長科*
生技醫療業,6549,景凱
化學生技醫療,6550,北極星藥業-KY
生技醫療業,6550,北極星藥業-KY
半導體業,6552,易華電
電子工業,6552,易華電
電子零組件業,6555,榮炭
光電業,6556,勝品
其他電子業,6558,興能高
電子工業,6558,興能高
光電業,6559,研晶
光電業,6560,欣普羅
通信網路業,6561,是方
生技醫療業,6562,聯亞藥
半導體業,6563,映智
生技醫療業,6564,安特羅
數位雲端,6565,物聯
半導體業,6568,宏觀
生技醫療業,6569,醫揚
電腦及週邊設備業,6570,維田
生技醫療業,6572,博錸
半導體業,6573,虹揚-KY
電子工業,6573,虹揚-KY
生技醫療業,6574,霈方
生技醫療業,6576,逸達
電腦及週邊設備業,6577,勁豐
農業科技業,6578,達邦蛋白
電子工業,6579,研揚
電腦及週邊設備業,6579,研揚
生技醫療業,6580,台睿
其他,6581,鋼聯
綠能環保,6581,鋼聯
橡膠工業,6582,申豐
文化創意業,6583,友松
電子零組件業,6584,南俊國際
其他,6585,鼎基
生技醫療業,6586,醣基
通信網路業,6588,東典光電
化學生技醫療,6589,台康生技
生技醫療業,6589,台康生技
資訊服務業,6590,普鴻
電子工業,6591,動力-KY
電腦及週邊設備業,6591,動力-KY
其他,6592,和潤企業
資訊服務業,6593,台灣銘板
半導體業,6594,展匯科
文化創意業,6595,光禹國際
文化創意業,6596,寬宏藝術
電子零組件業,6597,立誠
化學生技醫療,6598,ABC-KY
生技醫療業,6598,ABC-KY
電腦及週邊設備業,6599,普達系統
電機機械,6603,富強鑫
電機機械,6604,儒億
汽車工業,6605,帝寶
電機機械,6606,建德工業
電機機械,6609,瀧澤科
生技醫療業,6610,安成生技
生技醫療業,6612,奈米醫材
其他電子類,6613,朋億*
數位雲端,6614,資拓宏宇
生技醫療業,6615,慧智
其他,6616,特昇-KY
居家生活類,6616,特昇-KY
生技醫療業,6617,共信-KY
化學工業,6618,永虹先進
生技醫療業,6620,漢達
生技醫療業,6621,華宇藥
文化創意業,6622,百聿數碼
其他,6624,萬年清
綠能環保類,6624,萬年清
其他,6625,必應
文化創意業,6626,唯數
其他,6629,泰金-KY
居家生活類,6629,泰金-KY
生技醫療業,6634,欣耀
生技醫療業,6637,醫影
電腦及週邊設備業,6638,沅聖
油電燃氣業,6639,源大環能
半導體業,6640,均華
其他,6641,基士德-KY
綠能環保,6641,基士德-KY
電子零組件業,6642,富致
半導體業,6643,M31
創新版股票,6645,金萬林-創
創新板股票,6645,金萬林-創
化學生技醫療,6645,金萬林-創
生技醫療業,6645,金萬林-創
其他電子業,6648,斯其大
生技醫療業,6649,台生材
文化創意業,6650,帝圖
半導體業,6651,全宇昕
生技醫療業,6652,雅祥生醫
其他電子類,6654,天正國際
其他,6655,科定
生技醫療業,6657,華安
化學生技醫療,6657,華安
其他電子業,6658,聯策
電子工業,6658,聯策
生技醫療業,6661,威健生技
生技醫療業,6662,樂斯科
電子零組件業,6664,群翊
生技醫療業,6665,康聯生醫
化學生技醫療,6666,羅麗芬-KY
生技醫療業,6666,羅麗芬-KY
其他電子類,6667,信紘科
電子工業,6668,中揚光
光電業,6668,中揚光
電腦及週邊設備業,6669,緯穎
電子工業,6669,緯穎
其他,6670,復盛應用
運動休閒,6670,復盛應用
其他,6671,三能-KY
居家生活,6671,三能-KY
電子工業,6672,騰輝電子-KY
電子零組件業,6672,騰輝電子-KY
光電業,6673,和詮
通信網路業,6674,鋐寶科技
電子工業,6674,鋐寶科技
生技醫療業,6676,祥翊
生技醫療業,6677,瑩碩生技
半導體業,6679,鈺太
電腦及週邊設備業,6680,鑫創電子
光電業,6682,華旭先進
半導體業,6683,雍智科技
半導體業,6684,安格
其他電子業,6689,伊雲谷
電子工業,6689,伊雲谷
數位雲端,6689,伊雲谷
資訊服務業,6690,安碁資訊
數位雲端類,6690,安碁資訊
其他電子業,6691,洋基工程
電子工業,6691,洋基工程
綠能環保類,6692,進能服
半導體業,6693,廣閎科
半導體業,6695,芯鼎
電子工業,6695,芯鼎
生技醫療業,6696,仁新
資訊服務業,6697,東捷資訊
電子工業,6698,旭暉應材
其他電子業,6698,旭暉應材
半導體業,6699,奇邑
航運業,6702,興航
生技醫療業,6703,軒郁
生技醫療業,6704,國璽幹細胞
電機機械,6705,振躍精密
光電業,6706,惠特
電子工業,6706,惠特
電子通路業,6707,富基電通
半導體業,6708,天擎
生技醫療業,6709,昱厚生技
生技醫療業,6712,長聖
電子工業,6715,嘉基
電子零組件業,6715,嘉基
半導體業,6716,應廣
半導體業,6719,力智
電子工業,6719,力智
半導體業,6720,久昌
其他,6721,信實
其他電子業,6722,輝創
綠能環保,6723,傑智環境
其他電子業,6725,矽科宏晟
電子零組件業,6727,亞泰金屬
貿易百貨,6728,上洋
居家生活類,6728,上洋
光電業,6729,機光科技
生技醫療業,6730,常廣
半導體業,6732,昇佳電子
生技醫療業,6733,博晟生醫
生技醫療業,6734,安盛生
其他電子類,6735,美達科技
電腦及週邊設備業,6737,秀育
資訊服務業,6738,鼎恒
其他電子業,6739,竹陞科技
其他電子類,6739,竹陞科技
電子商務業,6741,91APP*-KY
數位雲端類,6741,91APP*-KY
光電業,6742,澤米
電子工業,6742,澤米
其他電子業,6743,安普新
電子工業,6743,安普新
生技醫療業,6744,豐技生技
生技醫療業,6747,亨泰光
生技醫療業,6748,亞果生醫
其他電子業,6750,泰創工程
資訊服務業,6751,智聯服務
資訊服務業,6752,叡揚
航運業,6753,龍德造船
其他,6754,匯僑設計
居家生活,6754,匯僑設計
電子零組件業,6755,連鋐科技
半導體業,6756,威鋒電子
電子工業,6756,威鋒電子
創新版股票,6757,台灣虎航-創
航運業,6757,台灣虎航
生技醫療業,6758,冠亞
電子零組件業,6761,穩得
生技醫療業,6762,達亞
電子商務業,6763,綠界科技
數位雲端類,6763,綠界科技*
其他,6764,亞洲教育
生技醫療業,6767,台微醫
其他,6768,志強-KY
運動休閒,6768,志強-KY
半導體業,6770,力積電
電子工業,6770,力積電
創新版股票,6771,平和環保-創
創新板股票,6771,平和環保-創
綠能環保,6771,平和環保-創
光電業,6775,穎台科技
電子工業,6776,展碁國際
電子通路業,6776,展碁國際
文化創意業,6780,學習王
電子工業,6781,AES-KY
電子零組件業,6781,AES-KY
化學生技醫療,6782,視陽
生技醫療業,6782,視陽
通信網路業,6784,天凱科技
生技醫療業,6785,昱展新藥
半導體業,6786,芯測
光電業,6787,晶瑞光
半導體業,6788,華景電
半導體業,6789,采鈺
電子工業,6789,采鈺
造紙工業,6790,永豐實
資訊服務業,6791,虎門科技
通信網路業,6792,詠業
電子工業,6792,詠業
其他,6793,天力離岸
創新版股票,6794,向榮生技-創
創新板股票,6794,向榮生技-創
化學生技醫療,6794,向榮生技
生技醫療業,6794,向榮生技
化學生技醫療,6796,晉弘
生技醫療業,6796,晉弘
生技醫療業,6797,圓點奈米
運動休閒,6798,展逸
半導體業,6799,來頡
電子工業,6799,來頡
其他,6803,崑鼎
綠能環保類,6803,崑鼎
其他,6804,明係
運動休閒類,6804,明係
電子工業,6805,富世達
電子零組件業,6805,富世達
其他,6806,森崴能源
綠能環保,6806,森崴能源
其他,6807,峰源-KY
居家生活,6807,峰源-KY
生技醫療業,6808,三鼎生技
生技醫療業,6810,新穎生醫
資訊服務業,6811,宏碁資訊
數位雲端類,6811,宏碁資訊
光電業,6812,梭特
電腦及週邊設備業,6813,富動科
生技醫療業,6814,路迦生醫
生技醫療業,6815,晶鑽生醫
資訊服務業,6816,捷智商訊
生技醫療業,6817,溫士頓
通信網路業,6818,連騰
半導體業,6819,眾智
通信網路業,6820,連訊
電子零組件業,6821,聯寶
半導體業,6823,濾能
電腦及週邊設備業,6825,和暢科技
其他電子業,6826,和淞
生技醫療業,6827,巨生醫
電機機械,6829,千附精密
半導體業,6829,千附精密
其他電子業,6830,汎銓
電子工業,6830,汎銓
電腦及週邊設備業,6831,邁科
其他,6832,金鼎科
電子零組件業,6833,太康精密
電子工業,6834,天二科技
電子零組件業,6834,天二科技
電子工業,6835,圓裕
電子零組件業,6835,圓裕
化學生技醫療,6838,台新藥
生技醫療業,6838,台新藥
綠能環保,6839,開陽能源
其他電子類,6840,東研信超
生技醫療業,6841,長佳智能
半導體業,6842,一元素
電機機械,6843,進典
生技醫療業,6844,諾貝兒
食品工業,6846,綠茵
生技醫療業,6847,普瑞博
生技醫療業,6848,拉法醫
其他電子業,6849,奇鼎科技
生技醫療業,6850,光鼎生技
創新版股票,6854,錼創科技-KY創
創新板股票,6854,錼創科技-KY創
半導體業,6854,錼創科技-KY創
電子工業,6854,錼創科技-KY創
其他電子類,6855,數泓科
文化創意業,6856,鑫傳
生技醫療業,6857,宏碁智醫
電腦及週邊設備業,6858,愛比科技
光電業,6859,伯特光
化學生技醫療,6861,睿生光電
生技醫療業,6861,睿生光電
電子工業,6862,三集瑞-KY
電子零組件業,6862,三集瑞-KY
通信網路業,6863,永道-KY
電子工業,6863,永道-KY
生技醫療業,6864,元樟生技
資訊服務業,6865,偉康科技
數位雲端類,6865,偉康科技
光電業,6867,坦德科技
資訊服務業,6868,采威國際
創新板股票,6869,雲豹能源-創
創新版股票,6869,雲豹能源
綠能環保,6869,雲豹能源
數位雲端類,6870,騰雲
生技醫療業,6872,浩宇生醫
創新板股票,6873,泓德能源-創
創新版股票,6873,泓德能源
綠能環保,6873,泓德能源
資訊服務業,6874,倍力
生技醫療業,6875,國邑*
生技醫療業,6876,朗齊生醫*
其他電子類,6877,鏵友益
金融業,6878,歐付寶
生技醫療業,6879,大江基因
其他,6881,潤德
資訊服務業,6882,甲尚
綠能環保,6883,微電能源
資訊服務業,6884,海柏特
化學生技醫療,6885,全福生技
生技醫療業,6885,全福生技
食品工業,6886,遠東生技
綠能環保,6887,寶綠特-KY
運動休閒,6890,來億-KY
生技醫療業,6891,樂迦再生
生技醫療業,6892,台寶生醫
綠能環保類,6894,衛司特
半導體業,6895,宏碩系統
資訊服務業,6898,程曦資訊
光電業,6899,創為精密
其他,6901,鑽石投資
創新版股票,6902,GOGOLOOK-創
創新板股票,6902,GOGOLOOK-創
數位雲端,6902,GOGOLOOK
其他電子業,6903,巨漢
其他電子類,6903,巨漢
其他,6904,伯鑫
數位雲端,6906,現觀科
電子通路業,6908,宏碁遊戲
半導體業,6909,創控
電子工業,6909,創控
數位雲端,6910,德鴻
其他,6911,群運
綠能環保,6912,益鈞環科*
電子零組件業,6913,鴻呈
其他,6914,阜爾運通
電子零組件業,6915,美強光
光電業,6916,華凌
電子工業,6916,華凌
生技醫療業,6917,竟天
化學生技醫療,6918,愛派司
生技醫療業,6918,愛派司
化學生技醫療,6919,康霈*
生技醫療業,6919,康霈*
半導體業,6920,恆勁科技
電腦及週邊設備業,6922,宸曜
綠能環保,6923,中台
創新版股票,6924,榮惠-KY創
創新板股票,6924,榮惠-KY創
電子工業,6924,榮惠-KY創
電子零組件業,6924,榮惠-KY創
數位雲端,6925,意藍
數位雲端類,6925,意藍
生技醫療業,6926,聖安生醫
半導體業,6927,聯合聚晶
電腦及週邊設備業,6928,攸泰科技
電子工業,6928,攸泰科技
生技醫療業,6929,佑全
化學生技醫療,6931,青松健康
生技醫療業,6931,青松健康
生技醫療業,6932,水星生醫*
電子工業,6933,AMAX-KY
電腦及週邊設備業,6933,AMAX-KY
生技醫療業,6934,心誠鎂
食品工業,6935,王子製藥
農業科技,6936,永鴻生技
化學生技醫療,6936,永鴻生技
生技醫療業,6936,永鴻生技
半導體業,6937,天虹
電子工業,6937,天虹
資訊服務業,6938,藍新資訊
生技醫療業,6939,啟弘生技
電子零組件業,6940,格斯科技*
綠能環保,6944,兆聯實業
生技醫療業,6945,圓祥生技
綠能環保,6946,三地能源
綠能環保,6947,台鎔科技
創新版股票,6949,沛爾生醫-創
創新板股票,6949,沛爾生醫-創
化學生技醫療,6949,沛爾生醫-創
生技醫療業,6949,沛爾生醫-創
創新版股票,6951,青新-創
創新板股票,6951,青新-創
綠能環保,6951,青新-創
農業科技,6952,大武山
其他,6952,大武山
半導體業,6953,家碩
創新板股票,6955,邦睿生技-創
化學生技醫療,6955,邦睿生技-創
生技醫療業,6955,邦睿生技-創
其他,6957,裕慶-KY
其他,6958,日盛台駿
化學工業,6959,兆捷科技
觀光餐旅,6961,旅天下
半導體業,6962,奕力-KY
電子工業,6962,奕力-KY
食品工業,6963,品元
運動休閒,6965,中傑-KY
電子零組件業,6967,汎瑋材料
居家生活,6968,萬達寵物
居家生活類,6968,萬達寵物
創新版股票,6969,成信實業*-創
創新板股票,6969,成信實業*-創
綠能環保,6969,成信實業*-創
綠能環保,6971,惠民實業
綠能環保類,6971,惠民實業
化學工業,6972,博瑞達應材
生技醫療業,6973,永立榮
生技醫療業,6976,育世博-KY
綠能環保,6977,聯純
光電業,6979,勝釩
通信網路業,6980,鐳洋科技
電機機械,6982,大井泵浦
其他電子業,6983,華洋精機
數位雲端,6984,ACpay
生技醫療業,6986,和迅
綠能環保,6987,寶晶能源*
創新版股票,6988,威力暘-創
創新板股票,6988,威力暘-創
汽車工業,6988,威力暘-創
綠能環保,6990,華鉬
綠能環保,6994,富威電力
其他,6995,野獸國
半導體業,6996,力領科技
數位雲端,6997,博弘
數位雲端類,6997,博弘
化學生技醫療,6999,瀚醫生技
生技醫療業,6999,瀚醫生技
光電業,7402,邑錡
電子零組件業,7419,達勝
生技醫療業,7427,華上生醫
其他,7443,凡事康
電腦及週邊設備業,7455,樺緯物聯
綠能環保,7507,環拓科技
其他,7516,清淨海
半導體業,7530,鋒魁科技
數位雲端,7547,碩網
數位雲端類,7547,碩網
數位雲端,7551,知識科技
生技醫療業,7555,美萌
半導體業,7556,意德士
其他,7558,群利科技
生技醫療業,7561,光晟生技
電腦及週邊設備業,7562,博來科技
觀光餐旅,7566,亞果遊艇
生技醫療業,7575,安美得
其他,7578,利百景
綠能環保,7583,國際海洋
文化創意業,7584,樂意
其他,7590,怡和國際
生技醫療業,7595,世基生醫
